customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureSegment,ChargeSegment,CustomerSegment,SegmentCustomerCount,SegmentChurnRate,RiskLevel,HighValueCustomer,SegmentChurnRatePercentage
3292-PBZEJ,Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,0,0-12 Months,High,0-12 Months | High | Month-to-month,214,0.7710280373831776,High Risk,True,77.1
0468-YRPXN,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
6559-PDZLR,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2665-NPTGL,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5312-UXESG,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.05,3990.6,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
4947-DSMXK,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410.0,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
3898-GUYTS,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.05,4385.05,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
6635-CPNUN,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.6,2684.35,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
7813-ZGGAW,Male,1,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
9508-ILZDG,Female,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.35,3190.25,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
4657-FWVFY,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
6862-CQUMB,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
9495-SKLKD,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
7011-CVEUC,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
3597-MVHJT,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
4690-PKDQG,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.55,3930.6,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5302-BDJNT,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.5,3418.2,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
0396-YCHWO,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
4724-WXVWF,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
9921-EZKBY,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2824-MYYBN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
3003-CMDUU,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5982-FPVQN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2270-CHBFN,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
6075-SLNIL,Male,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,3691.2,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
3951-NJCVI,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2475-MROZF,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
1194-HVAIF,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.0,2462.55,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2105-PHWON,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5119-KEPFY,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2359-KLTEK,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9,3848.0,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
7982-VCELR,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
1472-TNCWL,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
6522-YRBXD,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5439-WIKXB,Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5899-OUVKV,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
9699-UBQFS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2347-WKKAE,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
0730-KOAVE,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5461-QKNTN,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5274-XHAKY,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
0082-OQIQY,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
4760-THGOT,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
0111-KLBQG,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
1608-GMEWB,Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
7402-EYFXX,Male,1,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
0376-OIWME,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,3366.05,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
0674-DGMAQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
6578-KRMAW,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
1685-BQULA,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.4,3756.4,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
7422-WNBTY,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092.0,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
7483-IQWIB,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
0943-ZQPXH,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5977-CKHON,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.55,4039.0,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
3466-RITXD,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2974-GGUXS,Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
3717-LNXKW,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.7,3479.05,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
0093-EXYQL,Female,1,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
6745-JEFZB,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
9904-EHEVJ,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.35,2896.55,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
8849-AYPTR,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.25,2964.05,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
0365-TRTPY,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
9576-SYUHJ,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2573-GYRUU,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5222-IMUKT,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5213-TWWJU,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.0,2626.15,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2378-HTWFW,Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
8189-XRIKE,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5692-ICXLW,Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
9281-OFDMF,Male,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.7,3413.25,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2495-KZNFB,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,2989.6,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
5325-UWTWJ,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
6741-EGCBI,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
8782-LKFPK,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.4,4063.0,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
9469-WEJBT,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.35,3419.3,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
8012-SOUDQ,Female,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.25,3838.75,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
1173-NOEYG,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.15,2423.4,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
6267-DCFFZ,Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,2627.2,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
3161-GETRM,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,3097.0,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
3154-CFSZG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
2207-QPJED,Female,1,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.0,3371.75,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
4811-JBUVU,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
8751-EDEKA,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.9,2433.5,0,25-48 Months,High,25-48 Months | High | Month-to-month,291,0.436426116838488,High Risk,True,43.64
